id,utterance,label
deepseek3000-01264,What's the weather like today?,chat
deepseek3000-01265,What is the best smartphone on the market?,chat
deepseek3000-01266,Back away from the door.,motion_query
deepseek3000-01267,Bow to the audience.,motion_query
deepseek3000-01268,Guide me to the nearest restroom.,motion_query
deepseek3000-01269,Play some relaxing music.,chat
deepseek3000-01270,Pick up the coin from the floor.,motion_query
deepseek3000-01271,Clap your hands.,motion_query
deepseek3000-01272,Stand still while I tie my shoe.,motion_query
deepseek3000-01273,Point to the clock on the wall.,motion_query
deepseek3000-01274,Raise your arm to stop the traffic.,motion_query
deepseek3000-01275,Can you recommend a movie similar to Inception?,chat
deepseek3000-01276,Stop right there.,motion_query
deepseek3000-01277,Show me how you wave.,motion_query
deepseek3000-01278,Explain quantum computing in simple terms.,chat
deepseek3000-01279,Hold the umbrella over my head.,motion_query
deepseek3000-01280,Point to the red car.,motion_query
deepseek3000-01281,What is 2/3 divided by 4/5?,chat
deepseek3000-01282,Arrange the chairs in a circle.,motion_query
deepseek3000-01283,Explain how a car engine works.,chat
deepseek3000-01284,Show me how you can balance on one leg.,motion_query
deepseek3000-01285,What time is it in Tokyo right now?,chat
deepseek3000-01286,Turn around 180 degrees.,motion_query
deepseek3000-01287,Raise your arm if you can hear me.,motion_query
deepseek3000-01288,I need advice on how to ask for a raise.,chat
deepseek3000-01289,Raise your arm to greet me.,motion_query
deepseek3000-01290,I feel a bit down today.,chat
deepseek3000-01291,How can I become more productive?,chat
deepseek3000-01292,Hand me the red cup.,motion_query
deepseek3000-01293,What is the best way to save money?,chat
deepseek3000-01294,Can you explain relativity in simple terms?,chat
deepseek3000-01295,Can you help me write a thank-you note?,chat
deepseek3000-01296,Move the chair to the left side.,motion_query
deepseek3000-01297,Touch your nose.,motion_query
deepseek3000-01298,Fetch the remote control.,motion_query
deepseek3000-01299,"I'm feeling stressed, can you give me advice?",chat
deepseek3000-01300,How many languages can you understand?,chat
deepseek3000-01301,What's your opinion on electric cars?,chat
deepseek3000-01302,Shake your head.,motion_query
deepseek3000-01303,Pick up the cup from the counter.,motion_query
deepseek3000-01304,Answer by raising your left hand.,motion_query
deepseek3000-01305,Pick up the remote from the table.,motion_query
deepseek3000-01306,Move three steps to the left.,motion_query
deepseek3000-01307,Crouch down to pick the item.,motion_query
deepseek3000-01308,Remind me to buy milk later.,chat
deepseek3000-01309,Can you give me step-by-step instructions to bake a cake?,chat
deepseek3000-01310,Can you describe your obstacle detection system?,chat
deepseek3000-01311,Do you think I should take the train or the bus?,chat
deepseek3000-01312,What are your thoughts on the latest movie?,chat
deepseek3000-01313,Pick up the book and put it on the shelf.,motion_query
deepseek3000-01314,Raise your arm to wave hello.,motion_query
deepseek3000-01315,I need advice on buying a laptop.,chat
deepseek3000-01316,Give me tips for public speaking.,chat
deepseek3000-01317,Tell me about your day.,chat
deepseek3000-01318,Describe your capabilities in simple terms.,chat
deepseek3000-01319,Kick the ball toward the goal.,motion_query
deepseek3000-01320,Raise your right hand.,motion_query
deepseek3000-01321,Pick up the fallen book and place it on the desk.,motion_query
deepseek3000-01322,Bring me the blue cup from the table.,motion_query
deepseek3000-01323,Kick the ball towards me.,motion_query
deepseek3000-01324,Press the button.,motion_query
deepseek3000-01325,I'm feeling a bit down. Can you cheer me up?,chat
deepseek3000-01326,Push the button to start.,motion_query
deepseek3000-01327,Do you have emotions?,chat
deepseek3000-01328,Act out the motion of drinking.,motion_query
deepseek3000-01329,What are the ethical implications of cloning?,chat
deepseek3000-01330,"Answer me with text, no gestures.",chat
deepseek3000-01331,What was the score of the game last night?,chat
deepseek3000-01332,Gesture come here to the dog.,motion_query
deepseek3000-01333,Move to the other side of the room.,motion_query
deepseek3000-01334,Can you give me directions?,chat
deepseek3000-01335,Nod if you can hear me.,motion_query
deepseek3000-01336,Point at the person who just spoke.,motion_query
deepseek3000-01337,Can you describe the taste of an apple?,chat
deepseek3000-01338,Can you explain the concept of machine learning?,chat
deepseek3000-01339,Mimic my dance move.,motion_query
deepseek3000-01340,Answer by raising your arm.,motion_query
deepseek3000-01341,I'm feeling a bit down. Can you cheer me up with a joke?,chat
deepseek3000-01342,Point at the red light.,motion_query
deepseek3000-01343,Please just answer with words.,chat
deepseek3000-01344,Move the chair closer to the table.,motion_query
deepseek3000-01345,Hold this end of the rope.,motion_query
deepseek3000-01346,Hold still while I attach this sensor.,motion_query
deepseek3000-01347,What's the difference between a cat and a dog?,chat
deepseek3000-01348,Gesture to indicate your position.,motion_query
deepseek3000-01349,Point to the person who just spoke.,motion_query
deepseek3000-01350,How do I improve my writing skills?,chat
deepseek3000-01351,Can you solve this riddle: I speak without a mouth and hear without ears. What am I?,chat
deepseek3000-01352,How do you handle multiple commands at once?,chat
deepseek3000-01353,Push the chair back under the table.,motion_query
deepseek3000-01354,Roll forward a little bit.,motion_query
deepseek3000-01355,Can you compose a poem for me?,chat
deepseek3000-01356,Gesture 'come here'.,motion_query
deepseek3000-01357,How do I boil an egg perfectly?,chat
deepseek3000-01358,"I feel a bit down today, can you cheer me up?",chat
deepseek3000-01359,Wave to the audience.,motion_query
deepseek3000-01360,"I'm feeling anxious, any relaxation tips?",chat
deepseek3000-01361,Move the chair closer.,motion_query
deepseek3000-01362,Roll over to the corner.,motion_query
deepseek3000-01363,Stand still while I take a photo.,motion_query
deepseek3000-01364,Lower your hand.,motion_query
deepseek3000-01365,Tell me the news headlines.,chat
deepseek3000-01366,Follow that person and stay close.,motion_query
deepseek3000-01367,Gesture for me to come here.,motion_query
deepseek3000-01368,Do you know any good movies from the 90s?,chat
deepseek3000-01369,Turn on the light.,motion_query
deepseek3000-01370,"Please describe the dance steps, don't show them.",chat
deepseek3000-01371,What do you mean by safe distance?,chat
deepseek3000-01372,Can you summarize the news?,chat
deepseek3000-01373,Step closer and read this sign.,motion_query
deepseek3000-01374,Bring me that red book from the shelf.,motion_query
deepseek3000-01375,Do a cartwheel.,motion_query
deepseek3000-01376,What are the ingredients for a cake?,chat
deepseek3000-01377,What are your energy requirements?,chat
deepseek3000-01378,Wave your hand.,motion_query
deepseek3000-01379,Shrug your shoulders to say 'I don't know'.,motion_query
deepseek3000-01380,Pass me the remote control.,motion_query
deepseek3000-01381,Bow your head.,motion_query
deepseek3000-01382,Point at the person in red.,motion_query
deepseek3000-01383,Bring me the red book from the shelf.,motion_query
deepseek3000-01384,Walk to the window.,motion_query
deepseek3000-01385,Make a gesture that means 'come here'.,motion_query
deepseek3000-01386,Can you solve this math problem: 2+2?,chat
deepseek3000-01387,Place the plate on the table.,motion_query
deepseek3000-01388,Can you describe the layout of the museum?,chat
deepseek3000-01389,Bark like a dog.,motion_query
deepseek3000-01390,Can you analyze this poem?,chat
deepseek3000-01391,Follow that person and stop when they stop.,motion_query
deepseek3000-01392,Can you explain the concept of empathy?,chat
deepseek3000-01393,Can you give me a list of healthy snacks?,chat
deepseek3000-01394,Lower your voice and step closer.,motion_query
deepseek3000-01395,Wave your arm to greet the guests.,motion_query
deepseek3000-01396,Act out a simple dance move.,motion_query
deepseek3000-01397,Turn on the light switch.,motion_query
deepseek3000-01398,Open the door.,motion_query
deepseek3000-01399,Crouch down and pick up the item.,motion_query
deepseek3000-01400,Move the box to the corner.,motion_query
deepseek3000-01401,Point to yourself when I say your name.,motion_query
deepseek3000-01402,Pick up the trash from the floor.,motion_query
deepseek3000-01403,Can you give me advice on job interviews?,chat
deepseek3000-01404,Lift the lid of the box.,motion_query
deepseek3000-01405,How do I set up a new email account?,chat
deepseek3000-01406,Act out being a robot waking up.,motion_query
deepseek3000-01407,Shake your head 'no' if you disagree.,motion_query
deepseek3000-01408,What are your available sensors?,chat
deepseek3000-01409,Can you demonstrate how to do a push-up?,motion_query
deepseek3000-01410,Roll your eyes to show sarcasm.,motion_query
deepseek3000-01411,"My laptop won't turn on, what should I check first?",chat
deepseek3000-01412,Move the vase to the left side.,motion_query
deepseek3000-01413,Can you describe the layout of this building?,chat
deepseek3000-01414,I need advice on handling a difficult coworker.,chat
deepseek3000-01415,What precautions should I take when using a robot?,chat
deepseek3000-01416,Kneel down to my level.,motion_query
deepseek3000-01417,Act like you are tired.,motion_query
deepseek3000-01418,Block the ball with your hand.,motion_query
deepseek3000-01419,What time is it?,chat
deepseek3000-01420,How does your speech recognition work?,chat
deepseek3000-01421,I need advice on a work problem.,chat
deepseek3000-01422,What does this button do?,chat
deepseek3000-01423,Point to the object I'm thinking of: it's the one on your right.,motion_query
deepseek3000-01424,"I'm feeling a bit down today, can you cheer me up?",chat
deepseek3000-01425,Jump up and down to celebrate.,motion_query
deepseek3000-01426,Hold your arm up for five seconds.,motion_query
deepseek3000-01427,Take the box and put it on the chair.,motion_query
deepseek3000-01428,Can you tell me a short story?,chat
deepseek3000-01429,"I have a headache, what should I do?",chat
deepseek3000-01430,Can you tell me a fun fact about Mars?,chat
deepseek3000-01431,Look at the red button.,motion_query
deepseek3000-01432,Demonstrate a yoga pose.,motion_query
deepseek3000-01433,"I'm bored, entertain me.",chat
deepseek3000-01434,How do I apologize effectively?,chat
deepseek3000-01435,Can you tell me about the history of the internet?,chat
deepseek3000-01436,Clap your hands once.,motion_query
deepseek3000-01437,Guide my hand to draw a circle.,motion_query
deepseek3000-01438,Do a small bow.,motion_query
deepseek3000-01439,Can you give me a summary of '1984'?,chat
deepseek3000-01440,Push the button on the left.,motion_query
deepseek3000-01441,What's the most popular song right now?,chat
deepseek3000-01442,Point at the red car.,motion_query
deepseek3000-01443,Bring me that cup.,motion_query
deepseek3000-01444,What time does the museum close today?,chat
deepseek3000-01445,"My computer won't turn on, what should I do?",chat
deepseek3000-01446,What's the news today?,chat
deepseek3000-01447,Walk to the front of the room.,motion_query
deepseek3000-01448,How do I prevent my phone from overheating?,chat
deepseek3000-01449,Do you think artificial intelligence is dangerous?,chat
deepseek3000-01450,Bring me the red book from the table.,motion_query
deepseek3000-01451,How does the weather look today?,chat
deepseek3000-01452,Can you help me practice a foreign language?,chat
deepseek3000-01453,How do I reset the system?,chat
deepseek3000-01454,Pick up that book.,motion_query
deepseek3000-01455,Explain the concept of gravity to a five-year-old.,chat
deepseek3000-01456,What should I check if my car won't start?,chat
deepseek3000-01457,I need to prepare a report on climate change.,chat
deepseek3000-01458,Gesture with your hand to indicate direction.,motion_query
deepseek3000-01459,Can you calm me down?,chat
deepseek3000-01460,Can you sing me a song?,chat
deepseek3000-01461,What is the difference between a virus and a bacteria?,chat
deepseek3000-01462,Can you give me some study tips?,chat
deepseek3000-01463,What are the symptoms of the flu?,chat
deepseek3000-01464,What are some good exercises for back pain?,chat
